id,report_date,city,state,report_narrative,timestamp,latitude,longitude,altitude,uncertainty
8086,2024-03-27,Chino,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chino, conflict alert (CA) / unmanned aircraft systems (UAS) sighting/1422p/chino airport traffic control tower (ATCT) advised, cessna c172, reported a black unmanned aircraft systems (UAS) at the 11 of the clock position while E bound at 1,400 feet 1 S cno.no evasive action taken.Chino pd notified.",2024-03-27T14:22:00Z,33.9667,-117.6381,1400.0,medium
8087,2024-03-27,Detroit,Michigan,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): detroit, mile (MI) / unmanned aircraft systems (UAS) sighting/1845e/detroit terminal radar approach control facility (TRACON) advised, b752, mexico city, mexico (MMMX)-dtw, reported a unmanned aircraft systems (UAS) from the 12 oâ€™clock position while ese bound at 3,000 feet 10 N dtw.No evasive action taken.Michigan state pd notified.",2024-03-27T18:45:00Z,42.3314,-83.0458,3000.0,medium
8088,2024-03-27,Dallas-fort worth,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): dallas-fort worth, tx / unmanned aircraft systems (UAS) sighting/1931c/dallas-fort worth airport traffic control tower (ATCT) advised, e170, bhm-dfw, reported a yellow unmanned aircraft systems (UAS) from the 1 of the clock position while N bound at 1,700 feet 5 sse maverick very high frequency omnidirectional range (VOR).No evasive action taken.Dfw dps notified.",2024-03-27T19:31:00Z,32.7333,-96.9667,1700.0,medium
8089,2024-03-27,Denver,Colorado,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): denver, central office (CO) / unmanned aircraft systems (UAS) sighting/2118m/denver airport traffic control tower (ATCT) advised, b738, dal-den, reported a unmanned aircraft systems (UAS) from the 11 oâ€™clock position while N bound at 1,000 feet 3 S den.No evasive action taken. Dia pd notified.",2024-03-27T21:18:00Z,39.7589,-104.8733,1000.0,medium
8090,2024-03-28,Missoula,Montana,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): missoula, mt / unmanned aircraft systems (UAS) sighting/0930m/missoula fct advised, cessna c172, reported a white unmanned aircraft systems (UAS) while ese bound at 3,800 feet 1 no earlier (NE) mso.No evasive action taken.Missoula pd notified.",2024-03-28T09:30:00Z,46.9167,-114.0833,3800.0,medium
8091,2024-03-28,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1154c/chicago terminal radar approach control (TRACON) advised, b738, las-ord, reported a black unmanned aircraft systems (UAS) from the 9 of the clock position while E bound at 5,000 feet 14 ese ord.No evasive action taken.Fbi notified.",2024-03-28T11:54:00Z,41.7246,-87.5692,5000.0,medium
8092,2024-03-28,Everett,Washington,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): everett, wa / unmanned aircraft systems (UAS) sighting/1057p/seattle terminal radar approach control (TRACON) advised, cessna c56x, pae-oak, reported an orange unmanned aircraft systems (UAS) while sse bound at 3,000 feet 2 sse pae.No evasive action taken.Leo notification not reported.",2024-03-28T22:57:00Z,47.8795,-122.2647,3000.0,medium
8093,2024-03-28,Nashville,Tennessee,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): nashville, tn / unmanned aircraft systems (UAS) sighting/1615c/nashville airport traffic control tower (ATCT) advised, b738, phx-bna, reported a black unmanned aircraft systems (UAS) off left side while no earlier (NE) bound at 3,000 feet 8 sw bna.No evasive action taken. Metropolitan nashville airport (ARPT) authority notified.",2024-03-28T16:15:00Z,36.0664,-86.7972,3000.0,medium
8094,2024-03-28,Charlottesville,Virginia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): charlottesville, va / unmanned aircraft systems (UAS) sighting/1853e/potomac terminal radar approach control (TRACON) advised, piper pa31, gso-fdk, reported a red unmanned aircraft systems (UAS) from the 12 of the clock position while N bound at 7,000 feet 10 wsw cho.No evasive action taken.Albemarle county sheriff notified.",2024-03-28T18:53:00Z,38.0297,-78.6795,7000.0,medium
8095,2024-03-28,Atlanta,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): atlanta, general aviation (GA) / unmanned aircraft systems (UAS) sighting/1850e/atlanta artcc advised, b752, jax-atl, reported a mylar balloon 2,000 feet below the right side while northwest (NW) bound descending through fl180.No evasive action taken.No leo notification reported.",2024-03-28T18:50:00Z,33.749,-84.388,18000.0,medium
8096,2024-03-28,Denver,Colorado,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): denver, central office (CO) / unmanned aircraft systems (UAS) sighting/2100m/denver terminal radar approach control (TRACON) advised, b38m, den-iah, reported a unmanned aircraft systems (UAS) while S bound at 7,800 feet 5 S den.No evasive action taken. Denver international (INTL) airport (ARPT) pd notified.",2024-03-28T21:00:00Z,39.7392,-104.9903,7800.0,medium
8097,2024-03-29,Tallahassee,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): tallahassee, flight level (FL) / unmanned aircraft systems (UAS) sighting/1110e/tallahasse airport traffic control tower (ATCT) advised, cessna c172, [departure]-, reported a unmanned aircraft systems (UAS) from the 9 of the clock position while N bound at 3,000 feet 3 nne tlh.No evasive action taken.Tallahasse pd notified.",2024-03-29T11:10:00Z,30.433,-84.3366,3000.0,medium
8098,2024-03-29,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1409e/jfk airport traffic control tower (ATCT) advised, b787, reported a white quad copter unmanned aircraft systems (UAS) at 1,000 feet while N bound to runway 31r at same altitude vcnty jfk.No evasive action taken.Port authority pd notified.",2024-03-29T14:09:00Z,40.6413,-73.7781,1000.0,medium
8099,2024-03-29,Charlotte,North carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): charlotte, nc / unmanned aircraft systems (UAS) sighting/1559e/charlotte airport traffic control tower (ATCT) advised, cessna c206t, reported a unmanned aircraft systems (UAS) from the 9 of the clock position while W bound at 4,500 feet 3 W clt.No evasive action taken.Airport operations notified.",2024-03-29T15:59:00Z,35.2144,-80.9873,4500.0,medium
8100,2024-03-29,Houston,Texas,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): houston, tx / unmanned aircraft systems (UAS) sighting/1553c/houston terminal radar approach control (TRACON) advised, e75l, btr-iah, reported unmanned aircraft systems (UAS) at the 9 of the clock position while W bound at 6,000 feet 7 S iah.No evasive action taken.Fbi notified.",2024-03-29T15:53:00Z,29.8833,-95.3417,6000.0,medium
8101,2024-03-29,Houston,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): houston, tx / unmanned aircraft systems (UAS) sighting/1840c/houston airport traffic control tower (ATCT) advised, crj2, vct-iah, reported a black and silver unmanned aircraft systems (UAS) from the 9 of the clock position while E bound at 8,000 feet.No evasive action taken. Houston pd air unit notified.",2024-03-29T18:40:00Z,29.7604,-95.3698,8000.0,medium
8102,2024-03-29,Atlanta,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): atlanta, general aviation (GA) / unmanned aircraft systems (UAS) sighting/2040e/dekalb-peachtree airport traffic control tower (ATCT) advised, robinson r44, reported a unmanned aircraft systems (UAS) from the 10 of the clock position while no earlier (NE) bound at 2,000 feet 7 wsw pdk.No evasive action taken.Atlanta pd notified.",2024-03-29T20:40:00Z,33.8321,-84.4104,2000.0,medium
8103,2024-03-30,Washington,District of columbia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): washington, dc / unmanned aircraft systems (UAS) sighting/1105e/potomac terminal radar approach control (TRACON) advised, helo, reported a unmanned aircraft systems (UAS) operating between 600-800 feet while E bound at 1,400 feet 17 E dca.No evasive action taken.Anne arundel county sheriff notified.",2024-03-30T11:05:00Z,38.8451,-76.7651,1400.0,medium
8104,2024-03-30,Stuart,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): stuart, flight level (FL) / unmanned aircraft systems (UAS) sighting/1455e/stuart federal contract tower (FCT) advised, pilatus pc12, marsh harbour, bahamas (MYAM)-special use airspace (SUA), reported a white and grey rc aircraft (ACFT) 300 feet above aircraft (ACFT) while nne bound at 700 feet 2 W special use airspace (SUA).No evasive action taken.Martin county sheriff notified.",2024-03-30T14:55:00Z,27.1917,-80.2511,1000.0,medium
8105,2024-03-30,Covington,Kentucky,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): covington, ky / unmanned aircraft systems (UAS) sighting/1800e/cincinnati airport traffic control tower (ATCT) advised, cessna c172, reported a unmanned aircraft systems (UAS) 200 feet below aircraft (ACFT) from the 12 of the clock position while ssw bound at 2,500 feet 10 se cvg.No evasive action taken. Cincinnati airport (ARPT) pd notified.",2024-03-30T18:00:00Z,39.0167,-84.5333,2300.0,medium
8106,2024-03-31,Charlotte,North carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): charlotte, nc / unmanned aircraft systems (UAS) sighting/0948e/charlotte terminal radar approach control (TRACON) advised, crj9, myr-clt, reported a white unmanned aircraft systems (UAS) at the 3 of the clock position while northwest (NW) bound at 9,500 feet 40 wnw clt.No evasive action taken.Union county sheriff notified.",2024-03-31T09:48:00Z,35.4989,-81.3581,9500.0,medium
8107,2024-03-31,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/0957e/laguardia airport traffic control tower (ATCT) advised, a20n, mco-lga, reported a silver unmanned aircraft systems (UAS) 50 feet above aircraft (ACFT) while sw bound at 1,500 feet 4 no earlier (NE) lga.No evasive action taken.Public use pd17, helo, notified.",2024-03-31T09:57:00Z,40.7769,-73.874,1500.0,medium
8108,2024-03-15,Mayaguez,Pr,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): mayaguez, puerto rico / unmanned aircraft systems (UAS) sighting/1143l/san juan center radar approach control (CERAP) advised, cessna c208, la romana, dominican republic (MDLR)-sju, reported a unmanned aircraft systems (UAS) 300-400 feet off the right wing while E bound at 9,000 feet 10 S mayaguez (TJMZ).No evasive action taken.Mayaguez pd (operator rodriguez) notified.",2024-03-15T11:43:00Z,18.1333,-67.2667,9000.0,medium
8109,2024-03-31,Atlanta,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): atlanta, general aviation (GA) / unmanned aircraft systems (UAS) sighting/1210e/atlanta terminal radar approach control (TRACON) advised, b712, myr-atl, reported a unmanned aircraft systems (UAS) from the 9 of the clock position while N bound at 5,000 feet 20 se atl.No injuries reported.Henry county pd notified.",2024-03-31T12:10:00Z,33.5397,-84.1894,5000.0,medium
8110,2024-03-31,Fresno,California,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): fresno, ca / unmanned aircraft systems (UAS) sighting/0920p/fresno airport traffic control tower (ATCT) advised, cessna c425, ccr-visibility (VIS), reported a black unmanned aircraft systems (UAS) 300 feet below aircraft (ACFT) while se bound at 8,000 feet 10 wnw fat.No evasive action taken.Attempted to notify fresno pd but was placed on hold.",2024-03-31T21:20:00Z,36.8361,-119.9525,8000.0,medium
8111,2024-03-31,Caldwell,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): caldwell, nj / unmanned aircraft systems (UAS) sighting/1156e/mcguire approach (APCH) advised, cessna c172, cdw-unkn, reported a black unmanned aircraft systems (UAS) 3,000 above cdw airport (ARPT).No evasive action taken.Leo notification not reported.",2024-03-31T11:56:00Z,40.8752,-74.2813,3000.0,medium
8112,2024-03-31,Philadelphia,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): philadelphia, public address (PA) / unmanned aircraft systems (UAS) sighting/1420e/philadelphia airport traffic control tower (ATCT) advised, a20n, tpa-phl, reported a unmanned aircraft systems (UAS) while W bound at 1,800 feet 4 E phl.No evasive action taken. Phl airport (ARPT) pd notified.",2024-03-31T14:20:00Z,39.8833,-75.1667,1800.0,medium
12110,2023-09-30,Boise,Idaho,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): boise, identification (ID) / unmanned aircraft systems (UAS) sighting/1833m/boise airport traffic control tower (ATCT) advised, helo, reported a unmanned aircraft systems (UAS) at the same altitude while se bound at 350 feet.25 northwest (NW) boi.No evasive action taken. Ada county sheriff notified.",2023-09-30T18:33:00Z,43.619,-116.4486,350.0,medium
12111,2023-10-01,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/0917e/new york terminal radar approach control (TRACON) advised, a321, jfk-sna, reported unmanned aircraft systems (UAS) from the right side while sw bound at 6,000 feet 9 wsw jf kennedy airport (ARPT), ny vcnty breezy point.No evasive action taken.Nypd notified.",2023-10-01T09:17:00Z,40.5667,-73.9333,6000.0,medium
